Year,Month,Day,Hour,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Solar Azimuth Angle,Location
2022,6,30,3,32.8,112,65,128,1,24.3,128,60.97,76.05,0.26,996,2.4,325,7.5,77.10689661,Bahrain
2022,6,30,4,33.7,228,241,337,1,23.6,337,55.74,63.18,0.26,996,2.4,325,7.2,91.77737733,Bahrain
2022,6,30,5,34.9,297,382,543,1,23.2,543,50.86,50.02,0.26,996,2.4,329,7.6,106.0310847,Bahrain
2022,6,30,6,35.9,300,547,739,1,22.9,739,47.29,36.66,0.26,996,2.3,332,7.3,120.0318269,Bahrain
2022,6,30,7,36.5,321,605,876,1,22.6,876,44.96,23.21,0.26,996,2.3,337,6.9,133.91588,Bahrain
2022,6,30,8,36.9,328,637,956,1,22.3,956,43.11,9.9,0.26,995,2.3,339,6.6,147.7775801,Bahrain
2022,6,30,9,37.2,307,672,976,1,21.9,976,41.49,5.16,0.26,995,2.3,340,6.4,161.6647822,Bahrain
2022,6,30,10,37.3,293,665,925,1,21.7,925,40.57,18.06,0.26,994,2.3,341,6.3,175.5836154,Bahrain
2022,6,30,11,37.2,275,628,810,1,21.5,810,40.46,31.5,0.26,994,2.3,341,6,189.51231,Bahrain
2022,6,30,12,37,251,552,642,1,21.6,642,41.14,44.9,0.26,994,2.3,342,5.7,203.4218368,Bahrain
2022,6,30,13,36.6,214,425,438,1,22,438,43.04,58.16,0.26,994,2.3,342,5,217.2984326,Bahrain
2022,6,30,14,35.9,149,235,225,1,22.5,225,46.19,71.16,0.26,994,2.3,341,4,231.1622094,Bahrain
2022,6,30,15,34.8,39,19,41,1,22.8,41,49.77,83.73,0.26,994,2.3,338,3,245.0777903,Bahrain
2022,6,30,16,34.4,0,0,0,0,22.8,0,51.01,-9999,0.26,994,2.4,331,2.6,259.1556517,Bahrain
2022,6,30,17,34.1,0,0,0,0,22.8,0,51.78,-9999,0.26,994,2.4,320,2.7,273.5441164,Bahrain
2022,6,30,18,34,0,0,0,0,22.7,0,51.7,-9999,0.26,994,2.4,311,3.1,288.410714,Bahrain
2022,6,30,19,33.9,0,0,0,1,22.4,0,51.27,-9999,0.26,994,2.4,307,4,303.9091552,Bahrain
2022,6,30,20,33.7,0,0,0,1,22.6,0,52.53,-9999,0.26,994,2.5,308,4.9,320.1286091,Bahrain
2022,6,30,21,33.4,0,0,0,0,23.2,0,55.38,-9999,0.26,994,2.5,309,5.3,337.0322113,Bahrain
2022,6,30,22,33,0,0,0,1,23.6,0,58.03,-9999,0.26,994,2.5,309,5.6,354.4145197,Bahrain
2022,6,30,23,32.7,0,0,0,1,23.7,0,59.36,-9999,0.26,994,2.5,309,6,11.92383986,Bahrain
2022,7,1,0,32.6,0,0,0,1,23.7,0,59.54,-9999,0.26,994,2.4,310,6.2,29.16572386,Bahrain
2022,7,1,1,32.4,0,0,0,1,23.8,0,60.53,-9999,0.26,994,2.4,312,6.4,45.8337653,Bahrain
2022,7,1,2,32.5,0,0,0,1,24.1,0,61.31,-9999,0.26,995,2.4,315,6.6,61.78588118,Bahrain
2022,7,1,3,33.1,111,61,126,1,24.5,126,60.73,76.11,0.26,995,2.4,316,6.8,77.03816675,Bahrain
2022,7,1,4,33.9,231,231,335,1,25,335,59.88,63.25,0.26,996,2.3,318,6.3,91.71038881,Bahrain
2022,7,1,5,35.1,301,375,542,1,25.2,542,56.75,50.08,0.26,996,2.3,327,6.5,105.966385,Bahrain
2022,7,1,6,36.2,275,591,749,0,24.7,749,51.68,36.72,0.26,996,2.2,336,6.8,119.9698296,Bahrain
2022,7,1,7,36.8,292,648,888,0,24,888,48.12,23.27,0.26,995,2.2,341,6.7,133.8569845,Bahrain
2022,7,1,8,37.3,300,680,970,0,23.4,970,45.01,9.96,0.26,995,2.1,342,6.7,147.7222186,Bahrain
2022,7,1,9,37.5,296,694,987,0,22.8,987,43.02,5.16,0.26,995,2,342,6.7,161.613397,Bahrain
2022,7,1,10,37.6,284,684,935,0,22.5,935,41.95,18.03,0.26,994,2,343,6.6,175.5365836,Bahrain
2022,7,1,11,37.6,269,647,821,0,22.3,821,41.59,31.47,0.26,994,1.9,343,6.4,189.4698429,Bahrain
2022,7,1,12,37.4,247,571,651,0,22.4,651,42.17,44.88,0.26,994,1.9,343,6.1,203.3838909,Bahrain
2022,7,1,13,36.8,214,441,446,0,22.9,446,44.96,58.14,0.26,994,1.8,345,5.4,217.2646584,Bahrain
2022,7,1,14,36,153,227,227,0,23.5,227,48.53,71.14,0.26,994,1.8,346,4.5,231.1319417,Bahrain
2022,7,1,15,35,35,10,36,1,23.7,36,52.02,83.72,0.26,994,1.8,344,3.5,245.0500637,Bahrain
2022,7,1,16,34.5,0,0,0,0,23.7,0,53.59,-9999,0.26,994,1.8,339,3.2,259.1292159,Bahrain
2022,7,1,17,34.3,0,0,0,0,23.7,0,54.04,-9999,0.26,995,1.9,332,3.2,273.5174409,Bahrain
2022,7,1,18,34.1,0,0,0,0,23.6,0,54.27,-9999,0.26,995,1.9,326,3.6,288.3819981,Bahrain
2022,7,1,19,33.9,0,0,0,0,23.5,0,54.8,-9999,0.26,995,1.9,321,4.3,303.8764008,Bahrain
2022,7,1,20,33.6,0,0,0,0,23.9,0,56.99,-9999,0.26,995,2,320,5.2,320.0898465,Bahrain
2022,7,1,21,33.4,0,0,0,0,24.5,0,59.86,-9999,0.26,995,2,322,5.7,336.9859391,Bahrain
2022,7,1,22,33.2,0,0,0,0,25.1,0,62.53,-9999,0.26,994,2,325,6.1,354.360252,Bahrain
2022,7,1,23,33,0,0,0,0,25.4,0,64.62,-9999,0.26,994,1.9,327,6.5,11.8624177,Bahrain
2022,7,2,0,32.8,0,0,0,0,25.5,0,65.65,-9999,0.26,995,1.8,329,6.6,29.09907063,Bahrain
2022,7,2,1,32.6,0,0,0,0,25.4,0,65.84,-9999,0.26,995,1.8,329,6.4,45.7642045,Bahrain
2022,7,2,2,32.7,1,0,1,0,25.3,1,65.3,-9999,0.26,996,1.8,329,6.5,61.71548719,Bahrain
2022,7,2,3,33.2,115,116,143,0,25.4,143,63.79,76.18,0.26,996,1.9,328,6.5,76.96846958,Bahrain
2022,7,2,4,33.9,205,322,350,1,25.6,350,62.08,63.31,0.26,996,2.1,328,6,91.64240427,Bahrain
2022,7,2,5,35,260,465,558,0,25.5,558,57.91,50.14,0.26,996,2.2,333,6.4,105.9007907,Bahrain
2022,7,2,6,36.1,291,562,741,1,24.6,741,51.6,36.78,0.26,996,2.3,340,6.9,119.9071469,Bahrain
2022,7,2,7,36.8,307,620,876,1,23.6,876,46.91,23.33,0.26,996,2.5,343,7.2,133.7977023,Bahrain
2022,7,2,8,37.2,315,648,953,0,23,953,44.09,10.03,0.26,995,2.6,344,7.5,147.666842,Bahrain
2022,7,2,9,37.3,355,602,954,0,22.6,954,42.81,5.17,0.26,995,2.6,345,7.5,161.562423,Bahrain
2022,7,2,10,37.2,336,599,906,0,22.3,906,42.31,18,0.26,995,2.5,346,7.4,175.4904215,Bahrain
2022,7,2,11,37.1,313,568,797,0,22,797,41.97,31.44,0.26,994,2.3,347,7.1,189.4287114,Bahrain
2022,7,2,12,36.8,278,499,632,0,22.1,632,42.7,44.85,0.26,994,2.3,347,6.6,203.347729,Bahrain
2022,7,2,13,36.2,231,383,433,0,22.5,433,45.33,58.12,0.26,994,2.2,348,5.9,217.2330781,Bahrain
2022,7,2,14,35.5,157,197,220,0,23,220,48.42,71.13,0.26,994,2.2,349,4.9,231.1042242,Bahrain
2022,7,2,15,34.7,35,10,36,0,23.2,36,51.48,83.71,0.26,994,2.1,345,3.8,245.025179,Bahrain
2022,7,2,16,34.2,0,0,0,0,23.2,0,52.93,-9999,0.26,994,2,336,3.5,259.1058395,Bahrain
2022,7,2,17,34.1,0,0,0,0,23.1,0,52.82,-9999,0.26,995,1.9,327,3.8,273.493954,Bahrain
2022,7,2,18,33.9,0,0,0,0,23,0,52.96,-9999,0.26,995,1.9,319,4.5,288.3564897,Bahrain
2022,7,2,19,33.7,0,0,0,0,23.1,0,53.96,-9999,0.26,994,1.8,315,5.4,303.8467314,Bahrain
2022,7,2,20,33.5,0,0,0,0,23.5,0,56.03,-9999,0.26,994,1.8,315,6.3,320.0538723,Bahrain
2022,7,2,21,33.3,0,0,0,0,23.8,0,57.47,-9999,0.26,994,1.8,318,6.8,336.9419701,Bahrain
2022,7,2,22,33.3,0,0,0,0,23.8,0,57.52,-9999,0.26,994,1.8,322,7,354.3076439,Bahrain
2022,7,2,23,33.1,0,0,0,0,24,0,58.85,-9999,0.26,994,1.8,325,7.2,11.80193684,Bahrain
2022,7,3,0,32.8,0,0,0,0,24.3,0,61.06,-9999,0.25,994,1.8,325,7.2,29.03267894,Bahrain
2022,7,3,1,32.5,0,0,0,0,24.6,0,63.27,-9999,0.25,994,1.9,325,7,45.69435792,Bahrain
2022,7,3,2,32.5,1,0,1,1,24.8,1,64.11,-9999,0.25,994,1.9,323,6.8,61.6444376,Bahrain
2022,7,3,3,33,116,81,135,1,25,135,62.78,76.25,0.25,995,1.9,321,6.5,76.89792541,Bahrain
2022,7,3,4,33.8,218,280,343,1,25.1,343,60.36,63.38,0.25,995,2,321,6.1,91.57353817,Bahrain
2022,7,3,5,35,275,436,554,1,24.5,554,54.47,50.2,0.25,995,2,330,6.6,105.8344111,Bahrain
2022,7,3,6,36,267,609,754,0,23.4,754,48.3,36.84,0.25,995,2,336,7.1,119.8438836,Bahrain
2022,7,3,7,36.6,280,669,894,0,22.5,894,44.38,23.39,0.25,995,2,338,7.4,133.7381346,Bahrain
2022,7,3,8,37,288,697,974,0,22,974,42.17,10.09,0.25,995,2,339,7.6,147.6115485,Bahrain
2022,7,3,9,37,291,697,985,0,21.8,985,41.49,5.19,0.25,994,2.1,341,7.5,161.5119555,Bahrain
2022,7,3,10,36.9,290,673,930,0,21.7,930,41.63,17.98,0.25,994,2.1,343,7.2,175.4452219,Bahrain
2022,7,3,11,36.6,287,610,808,0,21.8,808,42.59,31.42,0.25,994,2.2,346,6.7,189.3890055,Bahrain
2022,7,3,12,36.2,277,503,634,1,22.1,634,44.17,44.83,0.25,994,2.2,350,6,203.3134384,Bahrain
2022,7,3,13,35.6,244,345,427,1,22.5,427,46.89,58.1,0.25,994,2.2,357,5.2,217.2037765,Bahrain
2022,7,3,14,34.8,164,143,211,1,23,211,50.33,71.12,0.25,994,2.3,8,4.2,231.0791393,Bahrain
2022,7,3,15,34,26,3,26,1,22.8,26,52.22,83.71,0.25,994,2.3,17,3.5,245.0032171,Bahrain
2022,7,3,16,33.6,0,0,0,0,22.5,0,52.29,-9999,0.25,994,2.3,17,3,259.0856029,Bahrain
2022,7,3,17,33.2,0,0,0,0,22.5,0,53.45,-9999,0.25,995,2.3,3,2.6,273.4737374,Bahrain
2022,7,3,18,32.8,0,0,0,0,23,0,56.44,-9999,0.25,995,2.4,338,2.7,288.334274,Bahrain
2022,7,3,19,32.5,0,0,0,0,23.8,0,60.16,-9999,0.25,995,2.4,320,3.3,303.820238,Bahrain
2022,7,3,20,32.2,0,0,0,0,24.5,0,63.78,-9999,0.25,994,2.5,313,3.9,320.0207861,Bahrain
2022,7,3,21,32.2,0,0,0,0,24.8,0,65.13,-9999,0.25,994,2.5,312,4.4,336.9004144,Bahrain
2022,7,3,22,32.2,0,0,0,0,24.8,0,65.03,-9999,0.25,994,2.6,315,4.8,354.2568153,Bahrain
2022,7,3,23,32.2,0,0,0,0,24.7,0,64.85,-9999,0.25,994,2.7,318,5.2,11.74252468,Bahrain
2022,7,4,0,32,0,0,0,0,24.9,0,66.14,-9999,0.25,994,2.7,320,5.5,28.96667925,Bahrain
2022,7,4,1,31.9,0,0,0,0,25.2,0,67.58,-9999,0.25,994,2.9,319,5.6,45.62435467,Bahrain
2022,7,4,2,32,0,0,0,1,25.4,0,68.1,-9999,0.25,995,3,319,5.7,61.5728572,Bahrain
2022,7,4,3,32.4,87,12,90,1,25.3,90,66.31,76.32,0.25,995,3,317,5.6,76.82665336,Bahrain
2022,7,4,4,33.1,243,109,292,1,25.2,292,63.51,63.44,0.25,996,3,315,4.9,91.50390384,Bahrain
2022,7,4,5,34.3,352,239,505,3,25.2,505,59.25,50.26,0.25,996,2.9,317,4.2,105.7673543,Bahrain
2022,7,4,6,35.6,407,351,688,1,24.1,688,51.52,36.9,0.25,996,2.8,322,3.9,119.7801433,Bahrain
2022,7,4,7,36.4,434,429,827,1,23.2,827,46.86,23.45,0.25,996,2.7,326,3.6,133.6783811,Bahrain
2022,7,4,8,36.7,440,478,910,1,22.9,910,45.27,10.16,0.25,995,2.6,330,3.5,147.5564346,Bahrain
2022,7,4,9,36.9,408,522,928,1,22.8,928,44.4,5.21,0.25,995,2.6,335,3.4,161.4620882,Bahrain
2022,7,4,10,36.9,400,508,884,1,22.7,884,44.1,17.96,0.25,994,2.5,342,3.4,175.4010754,Bahrain
2022,7,4,11,36.7,377,461,771,1,22.7,771,44.55,31.4,0.25,994,2.5,351,3.4,189.350813,Bahrain
2022,7,4,12,36.4,338,379,607,1,22.8,607,45.58,44.81,0.25,994,2.5,1,3.4,203.2811038,Bahrain
2022,7,4,13,35.8,272,258,409,1,23,409,47.88,58.08,0.25,994,2.5,11,3.6,217.1768352,Bahrain
2022,7,4,14,34.8,163,104,197,1,23.5,197,52.03,71.11,0.25,994,2.5,21,3.7,231.0567659,Bahrain
2022,7,4,15,33.8,22,2,22,1,23.5,22,55.02,83.71,0.25,995,2.5,29,3.7,244.9842551,Bahrain
2022,7,4,16,33.2,0,0,0,1,23.4,0,56.52,-9999,0.25,995,2.5,35,3.6,259.0685824,Bahrain
2022,7,4,17,32.8,0,0,0,0,23.4,0,57.91,-9999,0.25,995,2.4,40,3,273.4568683,Bahrain
2022,7,4,18,32.6,0,0,0,1,23.1,0,57.46,-9999,0.25,995,2.4,43,2.3,288.3154311,Bahrain
2022,7,4,19,32.7,0,0,0,0,22.1,0,53.58,-9999,0.25,995,2.3,25,1.3,303.7970066,Bahrain
2022,7,4,20,32.5,0,0,0,0,21.3,0,51.86,-9999,0.25,994,2.4,308,1.5,319.9906822,Bahrain
2022,7,4,21,32.1,0,0,0,1,21.7,0,54.32,-9999,0.25,994,2.4,288,2.7,336.8613767,Bahrain
2022,7,4,22,31.9,0,0,0,0,22.1,0,56.3,-9999,0.25,994,2.4,285,3.3,354.2078815,Bahrain
2022,7,4,23,31.8,0,0,0,0,22.3,0,57.26,-9999,0.25,994,2.5,286,3.7,11.68430454,Bahrain
2022,7,5,0,31.7,0,0,0,0,22.3,0,57.43,-9999,0.25,994,2.5,288,3.8,28.90119865,Bahrain
2022,7,5,1,31.7,0,0,0,0,22.2,0,57.05,-9999,0.25,995,2.5,291,3.8,45.5543212,Bahrain
2022,7,5,2,31.9,0,0,0,1,22.2,0,56.7,-9999,0.25,995,2.5,294,3.8,61.50086856,Bahrain
2022,7,5,3,32.4,95,20,99,1,22.6,99,56.23,76.39,0.25,996,2.5,298,4.1,76.75477059,Bahrain
2022,7,5,4,32.9,242,130,300,1,23,300,56.14,63.51,0.25,996,2.6,300,3.9,91.43361272,Bahrain
2022,7,5,5,33.9,341,254,503,1,23.9,503,55.89,50.33,0.25,996,2.7,310,3.8,105.6997264,Bahrain
2022,7,5,6,35,401,349,680,1,24.3,680,53.83,36.96,0.25,996,2.8,327,3.9,119.7160274,Bahrain
2022,7,5,7,35.6,429,422,816,1,24.3,816,52.2,23.51,0.25,996,2.9,340,4.1,133.6185392,Bahrain
2022,7,5,8,35.9,437,468,897,1,24.4,897,51.56,10.23,0.25,995,2.9,348,4.5,147.5015942,Bahrain
2022,7,5,9,36,429,485,912,1,24.4,912,51.38,5.24,0.25,995,3,352,5.1,161.4129116,Bahrain
2022,7,5,10,36,411,478,865,1,24.2,865,50.83,17.94,0.25,995,2.9,353,5.7,175.3580696,Bahrain
2022,7,5,11,36,386,439,761,1,23.9,761,49.72,31.38,0.25,994,2.9,352,6.1,189.3142182,Bahrain
2022,7,5,12,35.7,340,370,603,1,23.6,603,49.77,44.8,0.25,994,2.7,351,6.2,203.2508063,Bahrain
2022,7,5,13,35.3,268,268,410,1,23.6,410,51.01,58.07,0.25,994,2.6,349,6,217.152332,Bahrain
2022,7,5,14,34.8,165,128,206,1,23.8,206,52.92,71.1,0.25,994,2.6,347,5.3,231.0371791,Bahrain
2022,7,5,15,34.2,30,5,30,1,23.9,30,54.94,83.71,0.25,994,2.6,345,4.4,244.9683655,Bahrain
2022,7,5,16,33.8,0,0,0,1,23.8,0,55.98,-9999,0.25,995,2.5,345,3.9,259.0548494,Bahrain
2022,7,5,17,33.5,0,0,0,7,23.8,0,56.83,-9999,0.25,995,2.5,345,3.6,273.4434186,Bahrain
2022,7,5,18,33.2,0,0,0,7,23.7,0,57.61,-9999,0.25,995,2.4,345,3.4,288.3000356,Bahrain
2022,7,5,19,33,0,0,0,7,23.4,0,57.09,-9999,0.25,995,2.4,341,3.2,303.7771171,Bahrain
2022,7,5,20,32.8,0,0,0,7,22.9,0,56.2,-9999,0.25,995,2.5,332,3.3,319.9636487,Bahrain
2022,7,5,21,32.6,0,0,0,7,23,0,56.91,-9999,0.25,994,2.5,319,3.3,336.8249555,Bahrain
2022,7,5,22,32.4,0,0,0,7,23.2,0,58.48,-9999,0.25,994,2.7,308,3.4,354.1609519,Bahrain
2022,7,5,23,32.3,0,0,0,7,23.3,0,59.17,-9999,0.25,994,2.7,303,3.4,11.62739451,Bahrain
2022,7,6,0,32.2,0,0,0,1,23.2,0,59.16,-9999,0.25,994,2.8,301,3.2,28.83635974,Bahrain
2022,7,6,1,32.1,0,0,0,8,23.1,0,59.08,-9999,0.25,995,2.8,302,3.2,45.48438013,Bahrain
2022,7,6,2,32.2,0,0,0,8,23,0,58.43,-9999,0.25,995,2.9,303,3.2,61.42859097,Bahrain
2022,7,6,3,32.6,74,6,76,3,23.1,76,57.34,76.47,0.25,996,3,304,3.5,76.68239129,Bahrain
2022,7,6,4,33.3,246,63,274,3,23.3,274,55.88,63.58,0.25,996,3.1,307,3.8,91.36277342,Bahrain
2022,7,6,5,34.1,383,137,470,3,24.2,470,56.5,50.39,0.25,996,3.3,315,3.7,105.6316307,Bahrain
2022,7,6,6,34.9,482,198,640,7,24.9,640,56.11,37.02,0.25,997,3.5,327,3.5,119.6516344,Bahrain
2022,7,6,7,35.7,541,249,770,7,24.8,770,53.45,23.57,0.25,996,3.7,339,3.9,133.5587034,Bahrain
2022,7,6,8,36.1,558,297,850,2,24.8,768,52.24,10.31,0.25,996,3.8,347,4.4,147.4471179,Bahrain
2022,7,6,9,36.3,459,441,898,8,24.7,869,51.31,5.28,0.25,996,3.8,350,5,161.364513,Bahrain
2022,7,6,10,36.3,444,424,847,2,24.3,810,50.3,17.93,0.25,995,3.9,351,5.7,175.3162882,Bahrain
2022,7,6,11,36.1,416,374,735,1,24.2,735,50.35,31.37,0.25,995,4.1,352,6.3,189.2793013,Bahrain
2022,7,6,12,35.6,365,296,575,8,24.4,521,52.45,44.79,0.25,995,4.2,352,6.5,203.2226224,Bahrain
2022,7,6,13,35,290,187,389,1,24.6,389,55.02,58.07,0.25,995,4.4,354,6.3,217.13034,Bahrain
2022,7,6,14,34.5,165,63,185,8,24.9,185,57.44,71.1,0.25,995,4.6,357,5.3,231.0204486,Bahrain
2022,7,6,15,34,17,1,17,8,25.5,17,61.13,83.72,0.25,996,4.8,8,4.1,244.9556154,Bahrain
2022,7,6,16,33.5,0,0,0,8,26,0,64.98,-9999,0.25,997,4.9,28,3.6,259.0444695,Bahrain
2022,7,6,17,33.2,0,0,0,8,26.5,0,68.17,-9999,0.25,997,5,44,3.7,273.4334538,Bahrain
2022,7,6,18,32.8,0,0,0,5,27.3,0,72.84,-9999,0.25,998,5,57,3.8,288.2881553,Bahrain
2022,7,6,19,32.5,0,0,0,0,28,0,77.18,-9999,0.25,998,4.9,69,3.7,303.7606422,Bahrain
2022,7,6,20,32.3,0,0,0,3,28.4,0,79.76,-9999,0.25,998,4.7,84,3.3,319.9397665,Bahrain
2022,7,6,21,32.2,0,0,0,3,28.5,0,80.9,-9999,0.25,997,4.6,104,2.9,336.791242,Bahrain
2022,7,6,22,32.1,0,0,0,5,28.6,0,82.04,-9999,0.25,997,4.5,125,3.1,354.1161288,Bahrain
2022,7,6,23,31.8,0,0,0,5,29.1,0,85.58,-9999,0.25,997,4.5,142,3.4,11.5719062,Bahrain
2022,7,7,0,31.5,0,0,0,5,29.7,0,90.18,-9999,0.25,997,4.5,161,3.3,28.7722794,Bahrain
2022,7,7,1,31.6,0,0,0,7,29.9,0,90.75,-9999,0.25,997,4.6,188,2.8,45.41464908,Bahrain
2022,7,7,2,31.8,0,0,0,8,29.8,0,89.08,-9999,0.25,998,4.7,225,3,61.35613927,Bahrain
2022,7,7,3,32.1,72,5,73,7,29.3,40,85.15,76.54,0.25,998,4.7,247,3.3,76.60962554,Bahrain
2022,7,7,4,32.6,247,67,277,7,28.5,277,78.98,63.65,0.25,998,4.6,258,3,91.2914906,Bahrain
2022,7,7,5,33.3,365,172,475,8,27.6,475,72.32,50.46,0.25,999,4.5,263,2.3,105.5631665,Bahrain
2022,7,7,6,34.2,456,236,645,8,26.2,593,63.36,37.08,0.25,999,4.4,269,1.7,119.5870589,Bahrain
2022,7,7,7,35,518,277,772,8,24.8,772,55.62,23.64,0.25,999,4.4,286,1.2,133.4989638,Bahrain
2022,7,7,8,35.5,554,296,845,8,23.9,399,51.27,10.38,0.25,998,4.3,308,1.2,147.393092,Bahrain
2022,7,7,9,35.6,551,312,862,5,24.2,775,51.89,5.32,0.25,998,4.3,318,1.6,161.3169748,Bahrain
2022,7,7,10,35.6,525,304,814,7,24.5,814,52.84,17.92,0.25,997,4.4,321,2.2,175.27581,Bahrain
2022,7,7,11,35.5,473,280,712,8,24.7,649,53.9,31.35,0.25,997,4.3,325,3,189.2461374,Bahrain
2022,7,7,12,35.3,398,227,560,7,25.1,560,55.78,44.78,0.25,997,4.2,336,3.6,203.1966234,Bahrain
2022,7,7,13,34.8,297,143,373,2,25.8,373,59.84,58.06,0.25,997,4.1,347,4,217.1109267,Bahrain
2022,7,7,14,34,158,46,173,8,26.9,173,66.52,71.11,0.25,997,4.1,355,3.9,231.0066382,Bahrain
2022,7,7,15,33.1,14,0,14,8,27.9,14,74.2,83.73,0.25,998,4,2,3.7,244.9460658,Bahrain
2022,7,7,16,32.4,0,0,0,0,28.6,0,80.33,-9999,0.25,998,4,7,3.6,259.0375014,Bahrain
2022,7,7,17,32.1,0,0,0,0,28.9,0,83.22,-9999,0.25,998,4.1,8,3.1,273.4270323,Bahrain
2022,7,7,18,31.8,0,0,0,1,29,0,85.16,-9999,0.25,998,4.2,9,2.5,288.2798503,Bahrain
2022,7,7,19,31.6,0,0,0,1,29.1,0,86.57,-9999,0.25,998,4.3,16,2,303.7476465,Bahrain
2022,7,7,20,31.3,0,0,0,8,29.4,0,89.45,-9999,0.25,997,4.4,37,1.5,319.9191076,Bahrain
2022,7,7,21,31.1,0,0,0,8,29.9,0,93.44,-9999,0.25,997,4.6,52,1.5,336.7603187,Bahrain
2022,7,7,22,31.3,0,0,0,7,30.6,0,96.07,-9999,0.25,997,4.7,57,2.2,354.0735061,Bahrain
2022,7,7,23,31.5,0,0,0,7,30.9,0,96.91,-9999,0.25,998,5,61,2.4,11.51794338,Bahrain
2022,7,8,0,31.6,0,0,0,7,30.9,0,95.93,-9999,0.26,998,5.2,63,2,28.70906748,Bahrain
2022,7,8,1,31.6,0,0,0,7,30.7,0,94.88,-9999,0.26,998,5.4,57,1.6,45.34523942,Bahrain
2022,7,8,2,31.7,0,0,0,8,30.6,0,93.84,-9999,0.26,999,5.6,57,1.7,61.28362269,Bahrain
2022,7,8,3,32,70,5,71,7,30.4,71,91.23,76.62,0.26,999,5.9,80,2,76.53657823,Bahrain
2022,7,8,4,32.4,243,62,270,3,29.9,270,86.74,63.72,0.26,999,5.9,119,1.5,91.21986397,Bahrain
2022,7,8,5,32.8,372,166,478,3,29.6,478,83.22,50.52,0.26,999,5.7,200,0.9,105.4944283,Bahrain
2022,7,8,6,33.5,450,255,653,3,29.2,648,78.48,37.15,0.26,999,5.5,250,0.8,119.5223905,Bahrain
2022,7,8,7,35.3,493,320,786,3,26.8,756,61.65,23.7,0.26,999,5.4,292,0.4,133.4394053,Bahrain
2022,7,8,8,36.5,507,363,865,7,25.2,865,52.36,10.46,0.26,998,5.4,56,0.6,147.3395973,Bahrain
2022,7,8,9,36.7,500,383,882,7,25.2,882,51.87,5.37,0.26,998,5.4,74,0.9,161.2703739,Bahrain
2022,7,8,10,36.7,472,383,837,7,25.3,837,52.14,17.92,0.26,997,5.3,85,1.1,175.236708,Bahrain
2022,7,8,11,36.5,429,357,733,3,25.4,723,53.05,31.34,0.26,997,5.1,101,1.2,189.2147955,Bahrain
2022,7,8,12,36.3,361,299,574,1,25.5,574,54.07,44.77,0.26,997,4.9,117,1.2,203.1728743,Bahrain
2022,7,8,13,35.9,279,205,387,1,25.8,387,56.12,58.06,0.26,997,4.7,131,1.2,217.0941528,Bahrain
2022,7,8,14,35.4,162,82,188,8,26.2,188,59.28,71.12,0.26,997,4.4,144,1.2,230.9958046,Bahrain
2022,7,8,15,34.6,21,2,21,1,26.9,21,64.22,83.75,0.26,997,4,162,1.1,244.9397699,Bahrain
2022,7,8,16,34.1,0,0,0,0,27.3,0,67.79,-9999,0.26,997,3.7,178,1.3,259.0339963,Bahrain
2022,7,8,17,33.8,0,0,0,0,27.4,0,69.21,-9999,0.26,997,3.5,187,1.7,273.4242042,Bahrain
2022,7,8,18,33.6,0,0,0,0,27.2,0,69.17,-9999,0.26,997,3.4,193,2.4,288.275172,Bahrain
2022,7,8,19,33.4,0,0,0,0,26.7,0,68.23,-9999,0.26,997,3.3,200,3.3,303.7381854,Bahrain
2022,7,8,20,33.1,0,0,0,8,26.6,0,68.68,-9999,0.26,996,3.2,208,4.1,319.9017347,Bahrain
2022,7,8,21,32.8,0,0,0,3,26.7,0,70.36,-9999,0.26,995,3.2,214,4.3,336.7322584,Bahrain
2022,7,8,22,32.4,0,0,0,1,26.8,0,72.32,-9999,0.26,995,3.3,220,4,354.0331684,Bahrain
2022,7,8,23,32.1,0,0,0,8,26.7,0,73.02,-9999,0.26,995,3.5,227,3.5,11.46560104,Bahrain
2022,7,9,0,31.9,0,0,0,5,26.3,0,72.31,-9999,0.26,995,3.6,238,2.8,28.64682581,Bahrain
2022,7,9,1,31.7,0,0,0,5,25.8,0,70.81,-9999,0.26,996,3.7,258,2.4,45.27625533,Bahrain
2022,7,9,2,31.7,0,0,0,8,25.2,0,68.45,-9999,0.26,996,3.8,283,2.1,61.21114393,Bahrain
2022,7,9,3,32.1,94,23,99,5,24.9,99,65.95,76.7,0.26,997,3.9,309,2.3,76.46334825,Bahrain
2022,7,9,4,32.6,238,136,298,3,25,298,64.24,63.79,0.26,997,3.9,328,2.4,91.14798747,Bahrain
2022,7,9,5,33.5,334,262,500,5,24.9,474,60.8,50.59,0.26,997,3.8,343,2.5,105.4255048,Bahrain
2022,7,9,6,34.4,377,385,683,8,25.3,683,59.15,37.21,0.26,996,3.8,353,2.4,119.4577128,Bahrain
2022,7,9,7,35.1,408,449,819,3,25.4,793,57.23,23.76,0.26,996,3.7,356,2.5,133.3801073,Bahrain
2022,7,9,8,35.5,417,483,892,8,25.2,892,55.56,10.54,0.26,995,3.7,356,2.9,147.2867086,Bahrain
2022,7,9,9,35.8,399,516,913,2,25.1,733,54.07,5.43,0.26,995,3.7,357,3.6,161.2247811,Bahrain
